Taxon_name,Status,MinAge,MaxAge,Site
Hypsodontus_indet.,Extinct,13.82,20.44,23227
Afromeryx_zelteni,Extinct,13.82,20.44,24856
Afromeryx_zelteni,Extinct,16.96,20.0805,26812
Brachyodus_aequatorialis,Extinct,16.96,20.0805,26812
Anthracokeryx_birmanicus,Extinct,41.266666666666666,44.95,24074
Anthracotherium_crassum,Extinct,41.266666666666666,44.95,24074
Anthracotherium_pangan,Extinct,41.266666666666666,44.95,24074
Anthracotherium_tenuis,Extinct,41.266666666666666,44.95,24074
Siamotherium_pondaungensis,Extinct,41.266666666666666,44.95,24074
Anthracotherium_bugtiense,Extinct,23.03,27.82,26579
Bugtitherium_grandincisivum,Extinct,23.03,27.82,26579
Anthracotherium_cuvieri,Extinct,25.41,27.24,22853
Bachitherium_insigne,Extinct,25.41,27.24,22853
Anthracotherium_indet.,Extinct,33.9,56.0,27987
Anthracotherium_indet.,Extinct,25.41,27.24,28939
Elomeryx_borbonicus,Extinct,25.41,27.24,28939
Bachitherium_curtum,Extinct,25.41,27.24,28939
Bachitherium_insigne,Extinct,25.41,27.24,28939
Anthracotherium_kwablianicum,Extinct,23.03,27.82,27119
Bothriodon_velaunus,Extinct,23.03,27.82,27119
Elomeryx_borbonicus,Extinct,23.03,27.82,27119
Sivameryx_indet.,Extinct,23.03,27.82,27119
Telmatodon_indet.,Extinct,23.03,27.82,27119
Anthracotherium_magnum,Extinct,23.26,23.86,27881
Microbunodon_minimum,Extinct,23.26,23.86,27881
Anthracotherium_magnum,Extinct,23.26,23.86,28766
Microbunodon_minimum,Extinct,23.26,23.86,28766
Anthracotherium_magnum,Extinct,29.97,30.83,29027
Bachitherium_curtum,Extinct,29.97,30.83,29027
Anthracotherium_punjabiense,Extinct,11.63,13.82,26570
Hemimeryx_pusillus,Extinct,11.63,13.82,26570
Helicoportax_praecox,Extinct,11.63,13.82,26570
Helicoportax_tragelaphoides,Extinct,11.63,13.82,26570
Kubanotragus_sokolovi,Extinct,11.63,13.82,26570
Miotragocerus_indet.,Extinct,11.63,13.82,26570
Anthracotherium_punjabiense,Extinct,14.2,16.4,26581
Brachyodus_indet.,Extinct,14.2,16.4,26581
Hemimeryx_blanfordi,Extinct,14.2,16.4,26581
Sivameryx_palaeindicus,Extinct,14.2,16.4,26581
Arretotherium_acridens,Extinct,19.09,22.2,10538
Arretotherium_acridens,Extinct,19.09,22.2,10836
Arretotherium_fricki,Extinct,17.34,18.5,10402
Arretotherium_fricki,Extinct,17.34,18.5,10433
Paracosoryx_wilsoni,Extinct,17.34,18.5,10433
Arretotherium_fricki,Extinct,17.34,18.5,10765
Arretotherium_indet.,Extinct,28.0,29.75,10418
Arretotherium_indet.,Extinct,19.09,22.2,10763
Elomeryx_indet.,Extinct,19.09,22.2,10763
Arretotherium_leptodus,Extinct,19.09,22.2,10395
Bothriodon_sandaensis,Extinct,33.9,37.7,27026
Bothriogenys_fraasi,Extinct,29.846666666666998,31.873333333333,27508
Bothriogenys_gorringei,Extinct,33.9,37.7,26974
Bothriogenys_parvus,Extinct,33.9,37.7,26974
Bothriogenys_indet.,Extinct,33.9,37.7,26827
Bothriogenys_indet.,Extinct,27.82,33.9,26976
Bothriogenys_indet.,Extinct,23.03,33.9,27695
Bothriogenys_indet.,Extinct,23.03,33.9,27696
Bothriogenys_indet.,Extinct,23.03,33.9,27697
Bothriogenys_indet.,Extinct,23.03,33.9,27698
Bothriogenys_sp.,Extinct,27.82,33.9,26975
Brachyodus_aequatorialis,Extinct,16.4,17.2,23706
Kulutherium_kenyensis,Extinct,16.4,17.2,23706
Sivameryx_moneyi,Extinct,16.4,17.2,23706
Brachyodus_aequatorialis,Extinct,16.4,17.2,23710
Sivameryx_africanus,Extinct,16.4,17.2,23710
Brachyodus_aequatorialis,Extinct,16.4,17.2,23712
Sivameryx_africanus,Extinct,16.4,17.2,23712
Brachyodus_aequatorialis,Extinct,16.4,17.2,23719
Brachyodus_aequatorialis,Extinct,16.4,17.2,23720
Brachyodus_aequatorialis,Extinct,16.4,17.2,23723
Brachyodus_aequatorialis,Extinct,16.4,17.2,23724
Sivameryx_africanus,Extinct,16.4,17.2,23724
Brachyodus_aequatorialis,Extinct,16.4,17.2,23725
Sivameryx_africanus,Extinct,16.4,17.2,23725
Brachyodus_aequatorialis,Extinct,16.4,17.2,23728
Sivameryx_africanus,Extinct,16.4,17.2,23728
Brachyodus_aequatorialis,Extinct,16.4,17.2,23729
Sivameryx_africanus,Extinct,16.4,17.2,23729
Brachyodus_aequatorialis,Extinct,16.4,17.2,23732
Brachyodus_aequatorialis,Extinct,19.7,20.4,23737
Brachyodus_aequatorialis,Extinct,14.2,16.4,23739
Brachyodus_aequatorialis,Extinct,18.0,19.6,23742
Brachyodus_aequatorialis,Extinct,16.4,17.2,23770
Brachyodus_aequatorialis,Extinct,13.82,15.97,23878
